STEAM PLANT PRODUCTION							
January-06							
							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
3	"1,125"	470	0	"7,970"	"128,074"	0	0
4	"1,001"	430	0	"5,780"	"121,913"	10	0
5	952	415	0	"5,180"	"146,189"	0	0
6	"1,095"	470	0	"7,190"	"119,983"	20	0
7	"1,043"	448	0	"6,710"	"137,310"	0	0
8	962	419	0	"4,800"	"150,668"	10	0
9	928	377	0	"4,560"	"124,206"	10	0
10	862	355	0	"4,540"	"114,235"	40	0
11	824	341	0	"4,420"	"127,915"	0	0
12	993	401	0	"6,280"	"111,552"	0	0
13	"1,276"	502	0	"7,930"	"122,620"	10	0
14	"1,370"	536	0	"7,350"	"132,192"	0	0
15	"1,399"	542	0	"6,830"	"112,885"	10	0
16	"1,090"	444	0	"6,220"	"162,238"	0	0
17	"1,045"	426	0	"5,270"	"78,371"	10	0
18	"1,044"	420	0	"4,510"	"78,403"	10	0
19	991	396	0	"4,020"	"54,329"	0	0
20	968	387	0	"4,500"	"74,323"	10	0
21	"1,029"	405	0	"5,080"	"74,505"	10	0
22	953	386	0	"5,190"	"40,461"	10	0
23	897	364	0	"4,720"	"35,408"	10	0
24	892	362	0	"4,830"	"54,179"	10	0
25	856	354	0	"4,720"	"57,095"	20	0
26	892	363	0	"5,190"	"99,869"	10	0
27	"1,020"	410	0	"5,470"	"110,736"	10	0
28	914	371	0	"4,730"	"145,502"	50	0
29	838	344	0	"4,400"	"110,038"	30	0
30	765	315	0	"2,940"	"137,299"	30	0
31	767	323	0	"3,320"	"131,609"	10	0
TOTAL	"30,768"	"12,687"	576	"168,040"	"3,355,528"	360	0


April-06							
							
							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	874	345	0	"4,510"	"66,900"	20	0
2	904	365	0	"5,140"	"101,011"	10	0
3	942	386	0	"5,550"	"151,259"	20	0
4	884	364	0	"5,460"	"107,718"	30	0
5	736	306	0	"5,260"	"151,882"	20	0
6	661	270	0	"6,980"	"149,459"	"1,180"	0
7	849	345	0	"5,920"	"140,617"	400	"3,410"
8	892	358	0	"4,840"	"92,003"	20	"1,030"
9	711	295	0	"4,200"	"124,464"	30	0
10	634	258	0	"4,330"	"157,031"	980	"18,450"
11	514	175	0	"2,600"	"155,762"	10	"18,480"
12	552	237	0	"3,640"	"156,393"	10	"18,250"
13	618	264	0	"5,900"	"156,882"	30	"23,190"
14	514	222	0	"4,120"	"155,616"	10	"21,960"
15	506	221	0	"4,050"	"11,385"	0	"20,070"
16	539	233	0	"3,120"	"113,436"	0	"13,870"
17	607	259	0	"3,980"	"150,985"	0	"14,490"
18	599	253	0	"4,030"	"147,264"	10	"15,140"
19	603	255	0	"3,890"	"146,305"	10	"12,370"
20	697	292	0	"4,590"	"147,904"	0	"11,540"
21	669	286	0	"4,130"	"121,725"	20	"9,620"
22	648	272	0	"3,780"	"139,588"	10	"10,530"
23	543	234	0	"3,670"	"125,231"	10	"12,720"
24	624	265	0	"4,290"	"167,876"	0	"11,750"
25	799	330	0	"7,550"	"140,255"	10	"10,350"
26	651	276	0	"3,990"	"152,422"	10	"11,810"
27	607	254	0	"3,750"	"132,048"	30	"15,840"
28	594	251	0	"3,000"	"130,869"	20	"11,310"
29	672	283	0	"3,550"	"101,617"	30	"8,880"
30	702	255	0	"2,430"	"99,276"	30	"11,630"
TOTAL	"20,345"	"8,409"	0	"132,250"	"3,895,183"	"2,960"	"306,690"




May-06							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	470	241	0	"3,510"	"126,708"	0	"7,640"
2	531	225	0	"3,520"	"123,802"	20	"12,800"
3	555	234	0	"3,090"	"141,264"	0	"9,770"
4	719	300	0	"3,340"	"140,729"	10	"11,960"
5	808	"3,369"	0	"4,800"	"128,675"	30	"15,100"
6	583	247	0	"3,700"	"152,090"	40	"9,300"
7	510	214	0	"2,980"	"119,737"	50	"13,600"
8	498	213	0	"3,260"	"135,947"	20	"5,360"
9	486	211	0	"3,710"	"154,074"	20	"14,060"
10	556	235	0	"3,890"	"169,187"	10	"13,710"
11	773	325	0	"6,040"	"120,322"	0	"9,270"
12	836	360	0	"6,760"	"121,225"	10	"7,090"
13	728	323	0	"5,800"	"148,697"	10	"7,180"
14	616	272	0	"4,910"	"114,023"	0	"7,430"
15	537	239	0	"3,850"	"131,117"	0	"9,530"
16	490	218	0	"3,570"	"156,747"	0	"13,680"
17	492	221	0	"3,680"	"119,238"	10	"13,810"
18	569	244	0	"3,820"	"137,857"	40	"10,070"
19	531	231	0	"3,700"	"160,017"	10	"12,590"
20	487	208	0	"3,160"	"136,734"	0	"11,910"
21	608	260	0	"3,830"	"128,040"	0	"8,520"
22	596	251	0	"4,370"	"146,255"	0	"16,410"
23	479	205	0	"3,710"	"148,307"	40	"23,990"
24	451	186	0	"4,150"	"171,481"	30	"29,520"
25	424	182	0	"3,750"	"162,542"	0	"28,390"
26	442	187	0	"6,130"	"140,494"	0	"29,350"
27	391	165	0	"6,380"	"155,732"	0	"39,200"
28	393	167	0	"6,700"	"169,912"	0	"43,100"
29	385	165	0	"4,320"	"172,481"	10	"48,960"
30	396	165	0	"3,900"	"164,337"	0	"36,330"
31	399	"1,680"	0	"4,060"	"178,308"	380	"3,250"
TOTAL	"16,739"	"11,743"	0	"132,390"	"4,476,079"	740	"522,880"



June-06							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	383	160	0	"2,770"	"150,158"	0	"31,160"
2	411	172	0	"2,820"	"149,487"	10	"32,790"
3	412	171	0	"3,560"	"154,426"	0	"30,820"
4	376	157	0	"3,540"	"132,947"	0	"33,270"
5	377	157	0	"2,810"	"156,917"	0	"38,660"
6	362	156	0	"2,610"	"132,829"	10	"384,120"
7	352	146	0	"3,230"	"99,267"	30	"38,090"
8	367	152	0	"2,540"	"113,346"	0	"33,310"
9	384	160	0	"2,670"	"88,620"	0	"21,370"
10	399	166	0	"2,720"	"116,703"	0	"9,250"
11	375	156	0	"2,890"	"7,022"	0	"7,990"
12	388	161	0	"2,730"	"41,710"	0	"15,990"
13	342	143	0	"2,890"	"48,626"	0	"21,130"
14	352	146	0	"2,540"	"52,489"	0	"26,110"
15	354	146	0	"2,190"	"92,588"	0	"33,050"
16	366	152	0	"2,430"	"137,043"	0	"41,970"
17	356	148	0	"2,090"	"153,206"	0	"37,880"
18	360	146	0	"2,340"	"105,483"	0	"32,680"
19	343	141	0	"2,210"	"63,528"	0	"27,540"
20	350	149	0	"2,370"	"57,594"	0	"26,320"
21	351	145	0	"2,410"	"109,657"	20	"31,810"
22	357	146	0	"2,270"	"129,016"	0	"30,020"
23	340	140	0	"2,650"	"71,054"	70	"28,430"
24	297	128	0	"2,740"	"76,055"	0	"21,850"
25	328	130	0	"1,980"	"33,397"	0	"19,900"
26	339	141	0	"2,130"	"102,948"	0	"27,780"
27	329	136	0	"2,130"	"43,974"	0	"20,670"
28	329	136	0	"2,160"	"59,045"	0	"22,060"
29	344	142	0	"2,120"	"95,090"	0	"27,300"
30	309	128	0	"2,080"	"76,908"	0	"23,890"
							
TOTAL	"10,732"	"4,457"	0	"76,620"	"2,851,133"	140	"1,177,210"


July-06							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	286	120	0	"2,560"	"58,334"	0	"31,780"
2	290	122	0	"2,620"	"48,505"	0	"32,900"
3	287	120	0	"2,490"	"71,692"	0	"31,990"
4	294	124	0	"2,550"	"53,929"	0	"23,110"
5	323	134	0	"2,940"	"102,822"	0	"20,360"
6	307	123	0	"2,350"	"69,483"	10	"22,870"
7	296	122	0	"1,890"	"91,938"	0	"28,240"
8	294	121	0	"1,800"	"46,932"	0	"28,120"
9	295	121	0	"1,750"	"54,324"	0	"30,560"
10	320	132	0	"1,760"	"102,378"	0	"30,070"
11	317	131	0	"1,850"	"99,869"	0	"34,320"
12	313	128	0	"1,770"	"109,225"	0	"36,730"
13	316	127	0	"2,160"	"118,300"	650	"41,450"
14	308	126	0	"1,900"	"136,334"	0	"40,590"
15	276	116	0	"1,540"	"83,882"	0	"42,830"
16	279	116	0	"1,400"	"56,668"	0	"44,870"
17	299	124	0	"1,600"	"156,314"	20	"49,610"
18	316	126	0	"1,480"	"116,675"	0	"37,710"
19	308	131	0	"1,850"	"118,964"	0	"31,970"
20	333	136	0	"1,880"	"82,428"	0	"37,310"
21	414	130	0	"1,500"	"84,850"	0	"32,820"
22	194	122	0	"1,570"	"63,655"	0	"28,720"
23	320	132	0	"1,520"	"56,439"	0	"32,460"
24	323	134	0	"1,550"	"147,420"	10	"40,790"
25	303	125	0	"1,430"	"103,168"	0	"39,870"
26	282	116	0	"1,420"	"94,183"	0	"38,150"
27	293	121	0	"1,560"	"150,118"	0	"40,380"
28	291	120	0	"1,460"	"155,736"	30	"46,680"
29	268	114	0	"1,620"	"57,236"	0	"41,400"
30	271	113	0	"1,610"	"111,593"	0	"42,800"
31	286	118	0	"1,880"	"168,202"	10	"52,900"
TOTAL	"9,302"	"3,845"	0	"57,260"	"2,971,596"	730	"1,114,360"



August-06							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	292	120	0	"2,470"	"97,508"	0	"42,230"
2	293	121	0	"1,840"	"55,637"	0	"32,570"
3	293	122	0	"1,840"	"79,544"	0	"37,040"
4	125	93	0	"1,330"	"76,689"	0	"33,900"
5	0	0	0	0	"30,152"	0	"23,190"
6	0	0	0	0	"102,773"	0	"22,980"
7	0	0	0	0	"31,730"	0	"22,260"
8	0	0	0	0	"58,606"	0	"21,740"
9	0	0	0	0	"66,722"	0	"17,880"
10	0	0	0	0	"63,085"	20	"24,320"
11	32	0	0	"7,910"	"92,299"	0	"21,480"
12	347	180	0	"2,040"	"61,519"	0	"19,560"
13	326	134	0	"3,390"	"44,886"	0	"24,590"
14	361	141	0	"3,270"	"51,950"	40	"30,700"
15	294	124	0	"1,960"	"59,175"	0	"29,530"
16	315	125	0	"1,540"	"60,771"	10	"32,260"
17	305	128	0	"1,500"	"59,918"	0	"31,430"
18	309	126	0	"1,580"	"83,943"	10	"31,310"
19	321	133	0	"1,650"	"64,759"	0	"26,340"
20	331	135	0	"1,520"	"67,155"	0	"27,270"
21	319	136	0	"1,850"	"80,730"	10	"31,440"
22	320	125	0	"1,620"	"68,746"	0	"22,510"
23	311	127	0	"1,500"	"47,030"	0	"23,660"
24	303	124	0	"1,510"	"56,250"	100	"19,660"
25	312	129	0	"1,820"	"71,453"	0	"24,580"
26	316	131	0	"1,600"	"62,394"	0	"21,750"
27	313	130	0	"1,770"	"64,854"	0	"22,030"
28	316	132	0	"1,780"	"42,483"	0	"23,110"
29	360	148	0	"1,700"	"99,794"	0	"25,760"
30	343	141	0	"1,770"	"41,785"	0	"25,190"
31	345	143	0	"2,290"	"107,445"	0	"22,770"
TOTAL	"7,502"	"3,148"	0	"53,050"	"2,051,785"	190	"815,040"


September-06							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	380	159	0	"3,240"	"64,175"	10	"19,560"
2	321	133	0	"2,150"	"50,782"	0	"17,700"
3	339	142	0	"1,810"	"67,860"	0	"11,320"
4	333	140	0	"1,660"	"47,507"	0	"16,060"
5	360	151	0	"1,930"	"103,146"	0	"24,850"
6	357	151	0	"1,980"	"125,790"	0	"26,030"
7	385	162	0	"1,840"	"129,493"	0	"25,780"
8	381	160	0	"1,590"	"74,886"	0	"18,190"
9	452	190	0	"2,430"	"121,581"	0	"9,990"
10	466	196	0	"1,630"	"110,220"	0	"7,240"
11	542	226	0	"2,230"	"118,724"	0	"9,180"
12	499	208	0	"2,220"	"163,273"	0	"11,360"
13	500	210	0	"2,270"	"136,114"	0	"14,550"
14	449	188	0	"2,200"	"135,029"	0	"21,170"
15	385	182	0	"1,950"	"133,396"	20	"23,240"
16	386	168	0	"2,180"	"145,959"	0	"26,360"
17	412	178	0	"1,990"	"141,601"	0	"11,450"
18	613	259	0	"3,960"	"110,677"	0	"7,030"
19	729	296	0	"5,130"	"132,381"	0	"5,710"
20	698	292	0	"2,470"	"145,546"	0	"8,530"
21	639	278	0	"4,420"	"124,611"	0	"4,430"
22	585	221	0	"2,350"	"129,461"	0	"7,670"
23	527	223	0	"2,290"	"137,711"	0	"8,090"
24	528	224	0	"3,450"	"135,038"	0	"7,410"
25	577	243	0	"3,200"	"151,604"	0	"11,390"
26	552	234	0	"2,920"	"137,270"	0	"13,460"
27	617	260	0	"2,540"	"99,376"	0	"5,190"
28	740	329	0	"2,720"	"135,103"	0	"5,830"
29	689	293	0	"5,520"	"150,989"	0	"11,450"
30	564	244	0	"4,830"	"158,321"	0	"10,000"
31							
TOTAL	"15,005"	"6,340"	0	"81,100"	"3,617,624"	30	"400,220"



STEAM PLANT PRODUCTION							
October-06							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	555	242	0	"5,090"	"121,355"	0	"15,620"
2	524	227	0	"6,450"	"116,871"	60	"22,500"
3	511	218	0	"5,560"	"163,159"	10	"25,090"
4	616	261	0	"4,930"	"112,459"	0	"10,190"
5	646	272	0	"2,800"	"140,623"	0	"7,970"
6	580	238	0	"2,700"	"154,258"	0	"15,080"
7	465	201	0	"2,540"	"126,786"	0	"18,720"
8	492	210	0	"2,620"	"119,901"	0	"11,570"
9	722	293	0	"2,680"	"134,119"	140	"4,680"
10	799	309	22	"2,900"	"149,933"	0	0
11	920	368	0	"3,140"	"103,692"	0	0
12	"1,163"	448	0	"3,540"	"123,456"	0	0
13	966	401	10	"3,620"	"153,121"	0	0
14	920	372	0	"3,110"	"110,260"	0	0
15	668	307	0	"2,550"	"107,240"	0	0
16	666	268	0	"3,580"	"145,602"	0	0
17	764	287	15	"3,180"	"106,813"	0	0
18	940	377	0	"3,110"	"135,301"	0	0
19	947	543	88	"4,230"	"115,053"	60	0
20	870	358	0	"4,680"	"122,782"	10	0
21	896	366	0	"4,050"	"128,354"	60	0
22	970	393	0	"3,770"	"117,879"	50	0
23	"1,029"	417	0	"3,560"	"115,949"	60	0
24	"1,004"	401	0	"3,330"	"145,417"	90	0
25	936	382	0	"3,320"	"131,276"	300	"2,190"
26	897	369	0	"4,260"	"152,281"	390	"2,630"
27	844	351	13	"3,470"	"122,957"	50	0
28	844	339	0	"3,120"	"151,665"	90	0
29	868	357	0	"3,630"	"86,769"	40	0
30	768	312	0	"3,890"	"148,085"	90	0
31	"1,075"	433	0	"3,860"	"127,974"	"1,220"	0
TOTAL	"24,865"	"10,320"	148	"113,270"	"3,991,390"	"2,720"	"136,240"



November-06							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	"1,174"	469	0	"3,990"	"138,591"	90	0
2	"1,187"	538	0	"4,320"	"146,489"	120	0
3	"1,100"	315	0	"4,180"	"98,367"	60	0
4	748	351	0	"3,420"	"111,501"	10	0
5	736	300	0	"3,110"	"122,412"	50	0
6	755	326	0	"3,060"	"142,403"	70	0
7	670	637	15	"3,100"	"113,776"	90	0
8	534	314	0	"2,830"	"145,542"	80	0
9	791	315	0	"3,560"	"104,623"	100	0
10	"1,084"	315	0	"3,800"	"123,121"	150	0
11	"1,083"	315	0	"3,600"	"152,360"	90	0
12	"1,025"	315	0	"3,530"	"95,153"	150	0
13	"1,064"	315	0	"4,240"	"120,900"	120	0
14	"1,046"	315	0	"5,500"	"146,852"	90	0
15	"1,036"	315	0	"5,500"	"106,611"	80	0
16	"1,036"	315	0	"5,020"	"156,487"	120	0
17	"1,010"	315	0	"5,270"	"103,560"	150	0
18	"1,060"	315	0	"5,500"	"120,294"	120	0
19	"1,106"	315	0	"6,620"	"131,622"	150	0
20	"1,027"	275	0	"5,520"	"94,327"	140	0
21	825	339	8	"5,040"	"62,540"	110	0
22	708	296	0	"4,160"	"26,071"	100	0
23	668	280	0	"4,410"	"10,674"	90	0
24	632	267	0	"3,950"	"12,702"	100	0
25	765	311	0	"3,930"	"12,486"	190	0
26	783	321	0	"3,900"	"29,056"	70	0
27	795	322	0	"3,850"	"28,109"	150	0
28	693	328	0	"3,550"	"34,764"	120	0
29	"1,114"	424	0	"5,460"	"35,623"	110	0
30	"1,370"	522	0	"6,450"	"36,771"	60	
							
TOTAL	"27,625"	"10,400"	23	"130,370"	"2,763,787"	"3,130"	0



December-06							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	"1,256"	496	0	"5,700"	"78,416"	40	0
2	"1,283"	494	0	"6,480"	"1,592"	20	0
3	"1,476"	560	0	"6,330"	"19,218"	20	0
4	"1,551"	576	0	"6,710"	"44,677"	740	0
5	"1,289"	497	0	"6,160"	"13,017"	30	0
6	"1,322"	517	0	"6,490"	"89,851"	30	0
7	"1,875"	648	0	"7,700"	"3,432"	40	0
8	"1,319"	514	0	"7,030"	"20,740"	30	0
9	832	381	0	"6,480"	"18,943"	40	0
10	972	367	0	"5,560"	"65,534"	20	0
11	924	375	0	"6,200"	"41,226"	80	0
12	"1,033"	374	0	"6,550"	"26,809"	30	0
13	816	439	0	"6,000"	"41,956"	10	0
14	840	281	0	"5,370"	"38,255"	10	0
15	997	401	0	"7,530"	"44,404"	20	0
16	819	341	0	"4,980"	"7,331"	10	0
17	951	386	0	"5,900"	"20,618"	20	0
18	"1,191"	452	0	"7,870"	"37,615"	20	0
19	"1,025"	422	0	"6,550"	"48,817"	10	0
20	971	390	0	"5,980"	"43,959"	20	0
21	988	398	0	"5,870"	"12,227"	0	0
22	939	389	0	"6,750"	"27,095"	10	0
23	914	384	0	"5,780"	"9,354"	10	0
24	872	371	0	"5,500"	"17,227"	0	0
25	922	389	0	"5,770"	"41,268"	10	0
26	934	389	0	"5,420"	"4,716"	0	0
27	837	384	0	"5,850"	"22,955"	10	0
28	911	570	0	"5,610"	"21,629"	10	0
29	940	387	0	"5,280"	"29,675"	10	0
30	835	349	0	"4,900"	"17,071"	10	0
31	870	359	0	"5,150"	"43,866"	10	0
TOTAL	"32,704"	"13,280"	0	"189,450"	"953,493"	"1,320"	0
